代码,名称,现价,流通市值(亿),分类,蓄势相似度,拉升相似度,蓄势段涨幅,拉升段涨幅,匹配段DTW,匹配段相关,量能形态
301235,华康洁净,42.560,44.4,形态接近(观察),17.17,51.06,-0.3032,0.1492,2.4381,0.7221,0.7
600107,*ST尔雅,5.790,20.8,形态接近(观察),8.39,51.05,-0.0556,0.0784,2.5745,0.7738,0.7
600783,鲁信创投,16.280,121.2,形态接近(观察),7.78,51.05,-0.1888,0.1601,2.4911,0.7387,0.7
600076,康欣新材,3.090,41.5,形态接近(观察),8.11,51.05,-0.1197,0.1319,2.1892,0.8154,0.0
301388,欣灵电气,23.660,17.2,形态接近(观察),7.77,51.04,-0.1904,0.0955,2.121,0.7958,0.0
600371,万向德农,8.000,23.4,形态接近(观察),18.76,51.02,0.0348,0.2113,2.287,0.6906,0.6
301539,宏鑫科技,14.540,10.9,形态接近(观察),8.22,51.02,-0.0952,0.0974,2.075,0.7799,0.0
300769,德方纳米,47.790,120.4,形态接近(观察),7.36,51.01,-0.2695,0.1153,2.2106,0.8232,0.0
002543,万和电气,7.140,47.2,形态接近(观察),18.49,50.99,-0.0326,0.1051,2.1907,0.6668,0.6
601162,天风证券,3.580,307.8,形态接近(观察),50.99,11.09,0.0655,-0.0083,2.3694,0.8428,0.0
603366,日出东方,7.100,57.7,形态接近(观察),12.23,50.98,-0.0927,0.0741,2.3578,0.6253,1.0
688596,正帆科技,67.950,215.9,形态接近(观察),40.76,50.97,0.7934,0.3897,1.9638,0.7179,0.0
603829,洛凯股份,14.920,27.8,形态接近(观察),6.77,50.95,-0.3707,0.0812,2.1683,0.8106,0.0
603938,三孚股份,41.110,157.3,形态接近(观察),8.57,50.9,-0.0122,0.0488,2.4606,0.7349,0.7
605500,森林包装,6.910,28.6,形态接近(观察),8.02,50.89,-0.1395,0.0848,2.0958,0.7846,0.0
300582,英飞特,11.050,25.0,形态接近(观察),7.48,50.89,-0.2476,0.1038,2.1705,0.8079,0.0
301131,聚赛龙,33.300,13.0,形态接近(观察),8.1,50.87,-0.1225,0.1185,2.1312,0.7928,0.0
601718,ST际华,1.810,78.9,形态接近(观察),7.97,50.86,-0.1502,0.0402,2.3433,0.7706,0.4
000938,紫光股份,34.650,991.0,形态接近(观察),50.86,13.37,0.2504,-0.1627,2.8082,0.7947,0.7
603233,大参林,17.490,199.2,形态接近(观察),50.86,6.83,0.0855,-0.0701,2.4525,0.7653,0.4
002864,盘龙药业,21.190,20.9,形态接近(观察),27.95,50.85,-0.0505,0.0301,2.56,0.7685,0.7
300598,诚迈科技,32.450,70.4,形态接近(观察),18.35,50.83,-0.0647,0.1767,2.3318,0.6036,1.0
003032,传智教育,9.970,28.4,形态接近(观察),29.73,50.83,0.4362,0.5121,2.6651,0.7647,0.7
600250,南京商旅,9.340,29.2,形态接近(观察),15.56,50.81,-0.0151,0.1701,2.7338,0.7376,1.0
688161,威高骨科,21.780,87.1,形态接近(观察),7.89,50.81,-0.1668,0.0583,2.3468,0.6938,0.7
002076,星光股份,2.050,21.4,形态接近(观察),7.46,50.79,-0.2518,0.0789,2.1124,0.7881,0.0
688110,东芯股份,119.020,526.5,形态接近(观察),8.39,50.79,-0.0558,0.1181,2.1506,0.7972,0.0
600547,山东黄金,37.480,1354.7,形态接近(观察),19.62,50.77,0.2833,0.4013,2.5837,0.6685,1.0
300636,同和药业,6.780,24.9,形态接近(观察),23.26,50.74,-0.0286,0.0335,2.4799,0.7387,0.7
688092,爱科科技,22.520,18.6,形态接近(观察),7.83,50.74,-0.1786,0.1316,2.174,0.8027,0.0
002272,川润股份,15.560,63.5,形态接近(观察),7.7,50.73,-0.2051,0.0883,2.6237,0.7813,0.7
603758,秦安股份,11.160,48.3,形态接近(观察),24.5,50.72,0.0099,0.2508,2.3343,0.6956,0.6
600577,精达股份,8.580,191.5,形态接近(观察),10.99,50.69,-0.3338,0.1896,2.4796,0.7233,0.7
300001,特锐德,35.260,363.6,形态接近(观察),8.34,50.67,-0.0666,0.0531,2.2788,0.8432,0.0
002667,*ST威领,19.250,45.5,形态接近(观察),18.55,50.66,-0.0179,0.9835,2.0971,0.7188,0.0
002057,中钢天源,8.720,65.7,形态接近(观察),8.43,50.65,-0.0472,0.1207,2.0835,0.7712,0.0
301089,拓新药业,23.330,21.2,形态接近(观察),35.18,50.64,-0.045,0.026,2.6269,0.711,1.0
688385,复旦微电,52.670,284.1,形态接近(观察),12.18,50.59,-0.111,0.0931,2.4352,0.7894,0.4
301568,思泰克,71.050,33.9,形态接近(观察),8.47,50.58,-0.0365,0.1128,2.1234,0.7836,0.0
301592,六九一二,103.500,24.2,形态接近(观察),9.96,50.58,-0.0431,0.1064,2.1171,0.7821,0.0
300992,泰福泵业,24.210,18.9,形态接近(观察),8.02,50.56,-0.1399,0.1833,2.0632,0.7569,0.0
300370,安控科技,2.150,33.6,形态接近(观察),8.11,50.56,-0.1189,0.0539,2.1506,0.7974,0.0
600876,凯盛新能,6.980,27.6,形态接近(观察),7.79,50.54,-0.1881,0.0937,2.0308,0.7535,0.0
600794,保税科技,3.130,37.6,形态接近(观察),12.53,50.53,-0.0217,0.043,2.3319,0.6834,0.7
300930,屹通新材,25.030,11.8,形态接近(观察),7.52,50.53,-0.24,0.124,2.1674,0.796,0.0
600990,四创电子,17.710,47.6,形态接近(观察),8.38,50.52,-0.0582,0.0558,2.393,0.7773,0.4
301408,华人健康,14.890,34.1,形态接近(观察),14.78,50.52,-0.1885,0.0863,2.3527,0.7609,0.4
688068,热景生物,100.700,93.4,形态接近(观察),50.51,15.71,0.172,-0.098,2.7832,0.8591,0.4
000605,渤海股份,5.840,20.6,形态接近(观察),8.14,50.51,-0.1134,0.0894,2.1463,0.7915,0.0
002841,视源股份,48.770,254.3,形态接近(观察),50.5,40.83,0.3146,0.0986,2.3921,0.8171,0.0
603113,金能科技,4.930,41.8,形态接近(观察),18.31,50.48,-0.0735,0.1569,2.393,0.617,1.0
600110,诺德股份,11.200,194.3,形态接近(观察),7.96,50.48,-0.1517,0.1462,2.1856,0.6987,0.4
301057,汇隆新材,21.560,17.8,形态接近(观察),7.28,50.47,-0.2836,0.1036,2.1374,0.7862,0.0
002632,道明光学,8.360,48.0,形态接近(观察),11.76,50.44,-0.1923,0.0759,2.3545,0.7603,0.4
688727,恒坤新材,48.610,26.3,形态接近(观察),8.45,50.44,-0.0404,0.1625,2.098,0.7672,0.0
600716,凤凰股份,3.520,32.9,形态接近(观察),8.43,50.42,-0.0459,0.1171,2.1365,0.7834,0.0
301103,何氏眼科,16.430,20.0,形态接近(观察),15.3,50.42,-0.0765,0.0845,2.2015,0.7081,0.4
301234,五洲医疗,104.920,42.3,形态接近(观察),33.62,50.4,1.6561,0.3621,2.2072,0.7867,0.0
300961,深水海纳,11.350,17.2,形态接近(观察),8.28,50.39,-0.0802,0.1848,2.1289,0.7743,0.0
002651,利君股份,8.610,48.7,形态接近(观察),18.75,50.39,0.0324,0.148,2.6635,0.7056,1.0
603268,松发股份,183.980,429.1,形态接近(观察),34.95,50.36,0.391,0.2505,2.2118,0.7958,0.0
603759,海天股份,7.400,34.2,形态接近(观察),8.2,50.35,-0.0991,0.0708,2.0642,0.7619,0.0
300976,达瑞电子,57.360,69.0,形态接近(观察),8.48,50.35,-0.0339,0.119,2.2618,0.7233,0.4
000421,南京公用,5.540,31.8,形态接近(观察),18.31,50.33,-0.0737,0.0513,2.5288,0.668,1.0
300554,三超新材,20.460,16.2,形态接近(观察),7.51,50.32,-0.2425,0.11,2.1874,0.7987,0.0
003027,同兴科技,16.460,16.9,形态接近(观察),7.19,50.32,-0.2999,0.0901,2.11,0.7747,0.0
603706,东方环宇,19.430,36.8,形态接近(观察),8.11,50.31,-0.1203,0.0596,1.9177,0.7131,0.0
000910,大亚圣象,5.320,29.1,形态接近(观察),11.85,50.3,-0.1742,0.0641,2.0719,0.7639,0.0
688409,富创精密,213.590,654.0,形态接近(观察),28.37,50.28,0.5095,0.1853,2.0499,0.7452,0.0
603228,景旺电子,91.470,898.2,形态接近(观察),24.73,50.25,0.2683,0.2366,2.0849,0.7518,0.0
300697,电工合金,15.780,52.3,形态接近(观察),12.49,50.23,-0.0312,0.1642,2.4529,0.7051,0.7
600130,波导股份,4.260,32.0,形态接近(观察),8.1,50.22,-0.1217,0.1609,2.1397,0.7757,0.0
001260,坤泰股份,17.750,20.4,形态接近(观察),18.25,50.2,-0.0873,0.1819,2.529,0.7532,0.6
301067,显盈科技,28.420,18.8,形态接近(观察),8.14,50.2,-0.113,0.1736,2.1045,0.7624,0.0
300152,*ST动力,1.610,11.5,形态接近(观察),7.94,50.17,-0.1571,0.1103,2.0473,0.7481,0.0
601798,蓝科高新,7.570,26.8,形态接近(观察),8.65,50.15,0.0078,0.0575,2.0819,0.7641,0.0
603519,立霸股份,16.670,44.4,形态接近(观察),50.14,34.71,0.4122,0.1809,2.6869,0.7242,0.7
002584,西陇科学,8.080,37.8,形态接近(观察),9.15,50.12,0.0632,0.1068,2.0926,0.7624,0.0
002842,翔鹭钨业,39.050,104.8,形态接近(观察),9.42,50.1,0.2218,0.282,2.0607,0.7364,0.0
002460,赣锋锂业,56.050,678.9,形态接近(观察),7.75,50.1,-0.196,0.1429,2.1722,0.7852,0.0
605399,晨光新材,10.700,33.3,形态接近(观察),7.51,50.09,-0.2422,0.0983,2.1417,0.7787,0.0
002933,新兴装备,26.480,31.0,形态接近(观察),8.09,50.06,-0.1231,0.0805,2.5184,0.7302,0.7
600831,广电网络,3.310,23.5,形态接近(观察),8.16,50.05,-0.1085,0.1783,2.1935,0.7879,0.0
002688,金河生物,5.120,38.2,形态接近(观察),8.34,50.03,-0.0673,0.0385,2.4908,0.724,0.7
301095,广立微,73.500,127.2,形态接近(观察),7.84,50.02,-0.1766,0.0867,2.2392,0.8106,0.0
300782,卓胜微,75.050,344.2,形态接近(观察),7.46,50.02,-0.2522,0.0907,2.1638,0.785,0.0
603320,迪贝电气,16.880,25.2,形态接近(观察),7.44,50.0,-0.2554,0.0924,2.3986,0.7627,0.4
605100,华丰股份,33.410,79.5,形态接近(观察),8.26,50.0,-0.0859,0.0851,2.2025,0.7978,0.0
